"comment_id","author","body","source","channel"
"UgwpypFpiNhpDkY85914AaABAg","@JLM2","I like the portability of the Motorola. With extended outside functionality all they have to do now is fit a 4500 mhz battery in there and everyone will get it!  good luck reducing the battery!  Until then I would still support the pocketability of the phone and just carry a wireless charger...that small size beats carrying a brick around any day.","youtube","mkbhd"
"Ugyp6Tf1linzitBUT0x4AaABAg","@sunsinger970","Keep going, a full four inch outside display is necessary, make it wider.","youtube","mkbhd"
"UgyPmBIJOonYwgLDti54AaABAg","@miphean","I hope one day they can refine the screen hardness farther. most folding screens can be permanently damaged by a fingernail.","youtube","mkbhd"
"UgyapqQvBUYYj8RyeEx4AaABAg","@josejose2100","Yes please! Nowadays the majority of my tasks are handled on my watch and my iPad is used for the bigger stuff. So easy to carry in my pocket and best of all, I miss the days of not needing both hands to just reply to a message or check an email","youtube","mkbhd"
"UgwYjZLMDQYakTj12cV4AaABAg","@mattdamon6381","No I wanted fortnite and marques brownlee.  Oh wait, thats will smith 😂","youtube","mkbhd"
"UgzdBL60M-tm7G1GcAp4AaABAg","@McZo1dberg","I just picked up my RAZR 2024 (non plus variant) and compared to the stupid free phones I've been rocking since the dawn of smart phones... This thing is legit! And yes the flip action was super important to me. The traditional smart phone form factor was not working for me, too freaking big to fit in any of my pockets. I estimate 3 broken screens because of this. I totally don't need flagship specs, this was totally made for me!","youtube","mkbhd"
"UgxkyLL_-nN51GpjaLZ4AaABAg","@landmeter","I wonder why Motorola din't think about making the outside screen on the other half of the outside? It would have been perfect for me","youtube","mkbhd"
"Ugz_tRq27HY4hEvywuF4AaABAg","@momfromnj911","Started with the regular flip with small  screen then upgraded to this one 
Love it. Love the portability of it and the cool features","youtube","mkbhd"
"UgybowSsfgvKtPekosx4AaABAg","@utis.design","The best thing about the basic Razr is the fact that you don't mind dropping it folded, I think the screen will be ok.","youtube","mkbhd"
"UgwTTzeyAXEWaTx7tz54AaABAg","@lasses0n","I just baught a RAZR + and for me the ""large"" outside screen means less wear and tear on the hinge.","youtube","mkbhd"
"UgxZT8nnlfR0ATS78FJ4AaABAg","@cjchaworth","The original iPhone’s display was smaller than this cover display…","youtube","mkbhd"
"Ugz1pFDChYas_rLdQBV4AaABAg","@JUMATICOSOUND","Can you run Google maps off of the front screen? I still can’t decide between a Samsung or now that this baby has come out","youtube","mkbhd"
"UgztQR-2GqMQlSMDdnJ4AaABAg","@VibePlotterFXD","I’m really looking forward to seeing a Motoming reboot if it ever comes out..","youtube","mkbhd"
"Ugx1toHFWu20jzUckfV4AaABAg","@Dutchyamerican","Love your shirt! From a Dutchy 😉","youtube","mkbhd"
"Ugzkf3eLH3VKNMf6QS14AaABAg","@hectorc3353","All the bigger brands talk about moto but they all followed 😂, so i guess thats how it is. Now they all want to put bigger displays in the front.","youtube","mkbhd"
"UgyNpOQVUl9Wyv0COyd4AaABAg","@mbiz1072","Bro where's my man's review of the new RZR??? Been waiting almost a week now.  😊","youtube","mkbhd"
"UgzFE7nhKf2Lui8GRFl4AaABAg","@tonyr1535","In the end of the day no matter how good, its not apple😂🤷🏻‍♂️","youtube","mkbhd"
"Ugx3fnP4UsbAIPsjZ_J4AaABAg","@sreekarpradyumna","Hey, Marques. I miss your sick intros with some bangin' music. Could you please do one for the next video?","youtube","mkbhd"
"UgwriCbJ5xz_f3Y1q1x4AaABAg","@giannachacon1846","I love this bc of the smaller size option! I’m a nurse and it can be a struggle to keep my iphone in my scrub pockets when I’m walking and running around. Or whenever I take my dog on walks I struggle to fit my phone, keys, headphone case, and sunglasses case in my smaller in my fanny pack. I think, this phone is great for anyone with a more active lifestyle that wants to listen to their Spotify playlist/podcast w/o carrying a larger phone. Also there is little nostalgia in the seeing the smaller size and screen it reminds me of the MP3 and iPod days but w/ much better tech.","youtube","mkbhd"
"UgykuYv71S-M2lzd6RR4AaABAg","@ShuffleSwitcher","Just give me a phone with the outside display and no large folded display inside….","youtube","mkbhd"
"UgwKbvKdPzLnFePLdTN4AaABAg","@shanuprateek777","Apple>Samsung>Google>Moto>Nothing.","youtube","mkbhd"
"UgyK785s5JW_-AxFVz94AaABAg","@lavenderphi","the point of flip is that you have a tiny phone for people who dont like big phones but you can still have a normal sized phone in case you need it, at least thats how i feel like","youtube","mkbhd"
"UgyN_Il9riivKW59I8l4AaABAg","@paolocifuentes3114","Playing GBA Emulator on that mini screen...niceeee","youtube","mkbhd"
"UgyrMItzGWQ6fM5HfKd4AaABAg","@mohammadhassanustad3785","i admire you a lot but one thing i noticed disturbs me on Motorola flip review you be like  is this what you wanted ? and on Samsung you be like  i was wrong indirectly been biased.","youtube","mkbhd"
"UgypXsuVvvAMdtnGDB14AaABAg","@GuillermoBetancourt9","I just ordered one yesterday. By just watching this video and less scared of what about to get into because OMG I love what you just showed what this phone can do.  I bought it because I’m tired of the shape of my iPhone. I wanted something more compact and easy to carry.  I’ll see how this changes will work for me.","youtube","mkbhd"
"UgxdYhzITHp8lSE3CDl4AaABAg","@blessingmakgate5571","I dig it","youtube","mkbhd"
"UgznT_dN3w3gglBMTQJ4AaABAg","@SuperSaiyanAeon","I like the regular Razr 2023 with the smaller external display. The massive outside screen defeats the purpose in my opinion.","youtube","mkbhd"
"Ugyv6HHJRfOhEbrj0TJ4AaABAg","@mayurabt1729","I think until someone conceals the cameras in the display without compromising clarity, nothing is going to be a next gen in flip phones.","youtube","mkbhd"
"UgyNsURXvtsCVGoeJYJ4AaABAg","@dustyroads834","Having a screen on the outside kind of defeats the purpose for having a flip phone.   When you have to stop and think about whether or not your keys are in same pocket that your about stuff your 1000 dollar phone into kinda sucks.","youtube","mkbhd"
"UgzchLlgJkVGYxK34vR4AaABAg","@maximiliankolbe_NIN","I’ve been stuck w/Iphones ever since daughters were old enough for a cell phone (IYKYK) but they’re getting older now and ole dad just might be able to break away!  If I do the razr+ will def be high on my list.  Especially since T-Mobile has it for “only” $499 right now.  Looks like a bad ass little phone.  Great size for pocket when folded then great size when open and in use.  Love the outside screen accessibility the most.  Either way, good to see Motorola return to relevancy!","youtube","mkbhd"
"UgyKfpOMYVMe29gPv9x4AaABAg","@grahamdwells","that's what i want and i don't use ticktock so i don't have to do that","youtube","mkbhd"
"UgzksX53DXv9-k4A7VN4AaABAg","@kcguy8864","The entry level razr 40 or (razr 2023) has a 4200mah","youtube","mkbhd"
"Ugwgm14szkMxZDhlZQl4AaABAg","@NCLme","10yrs younger who wants to have kids still 🤔 it depends on the person","youtube","mkbhd"
"UgxR5XO8X12vPYv0SK14AaABAg","@edselhegmon133","I love this phone","youtube","mkbhd"
"Ugw4LUeFEnbzlZzkKGF4AaABAg","@MohdaliasimSid","Green line coming soon😂😂","youtube","mkbhd"
"UgxbuE1lKtHuUTxJ0M54AaABAg","@waseemhacks707","Is it good to buy ?","youtube","mkbhd"
"Ugw6FfGkG93NS7mgdiR4AaABAg","@braillynn","Heck yeah, Enter Sandman 🤘","youtube","mkbhd"
"Ugz-px1l3I2y4aEA5nd4AaABAg","@alicekoh7322","does it spring open when you press a button? been looking for that in flip phones. one handed operation instead of having to pry it open.","youtube","mkbhd"
"UgzY32LA6vrh1rDH-yd4AaABAg","@amourlashai","Having a smaller phone nowadays is few and far in between to come across. My favorite thing about this phone is the versatility of having a smaller phone. I'm so over the big phone/device era. Bring back smaller phones! lol","youtube","mkbhd"
"Ugxvjzf6UXfg50kT9O14AaABAg","@ReiGon-vi2np","3800 mah battery and 30 w charging..? What is this 2011?.. Nah a pass for me","youtube","mkbhd"
"Ugwnm_EK8iq8g8FKssd4AaABAg","@aLi-amUt","the phone's second name is razr 40 ultra","youtube","mkbhd"
"UgzmMBMwZBazIMJhgFp4AaABAg","@andrewd.harris656","I just got a razr+ for my mom because her phone was obsolete.  It's pretty impressive.","youtube","mkbhd"
"UgwALZVQBRByZpQuPbN4AaABAg","@xtreamdreamboy","Bro please subtitle","youtube","mkbhd"
"UgySEerTzwc8aac2eIx4AaABAg","@MikeKand-h1g","Marquez Brownlee after all the years I’ve been watching your videos on YouTube here you always had it. You always have a unique perspective on what I’ve always enjoyed. Tell us to pull back for a minute and kind of look at the big picture I did it. it’s cool I like your perspective better than anybody.","youtube","mkbhd"
"UgzdKmx2S4hdklSWUzV4AaABAg","@ArmyStrongGangflu","I heard you like screens on your phone....","youtube","mkbhd"
"Ugw5oa_ABXvhdaB4u1J4AaABAg","@rohitpatel-gm9fz","You just coined ""hot dog style"" folding phone.","youtube","mkbhd"
"Ugzwj15LoLsYLQGuiu14AaABAg","@Wismic","i just want a small square phone that can do everything a rectangle phone can do. I want to buy this just to use the outside screen!","youtube","mkbhd"
"Ugy5GZArG8nCHA-orXZ4AaABAg","@raycharles704","I got the basic version 2023 razr not the plus and I hate it the bezels are out dated 😂 watching videos with this if you have ocd omg it’s 😢a bad experience","youtube","mkbhd"
"UgxC7MQMChBi2IdGrz94AaABAg","@mimirsvision9929","Left iPhone 13 for this razr… Best choice ever, so much fun. I’m not going back","youtube","mkbhd"
"UgyGGG_Oqz4_kBslwXJ4AaABAg","@igotthepowerbambambambam","I got flip 5 this is outdated","youtube","mkbhd"
"UgzNHfLWfrKiqhV9p454AaABAg","@ericbryant5650","Man if it it had all those upgrades but no screen on the outside to crack I think I'd be 100% sold","youtube","mkbhd"
"UgynufyF2TbKNxzhBml4AaABAg","@FadeAway42o","I kind of want it but i have heard bad things about the screen. I mean, regardless, it looks sick and is what i wanted! So for 700, i dont mind minor screen issues","youtube","mkbhd"
"UgxwNWZCWgQ2riMpu894AaABAg","@ShayneGang","I want this phone! Im definitely gonna add a line. I’m so bored with my iPhone 🥱","youtube","mkbhd"
"UgxVnRBQefjbqnpF_oN4AaABAg","@Scroolewse","man I have no idea if I want this or not.","youtube","mkbhd"
"UgyKxV_nPruYi-KQnm14AaABAg","@filip8461","Im changing my phones every 2 months just because its my tech hobby. Was thinking long time of getting first modern flip phone and got the new Razr - truly amazing. It seems to be much better than Flip 5, as far as I compared.","youtube","mkbhd"
"UgxbfOAyy3aRpKBmqBl4AaABAg","@ACommenterOnYouTube","What a quack 😂","youtube","mkbhd"
"Ugzhcqtz3rryyzufC6x4AaABAg","@strwtchr","I can't imagine how they didn't think of placing these cameras on the other side of the body. The Android controls would be located closer to the thumb for much easier operation of the vast majority of the users, and cameras wouldn't get dirty from the constant fingering. Miscommunication between the software and hardware teams? Technological dependencies?","youtube","mkbhd"
"Ugz_4VaeFgAWe6-cjCZ4AaABAg","@brick8253","I remember when razor first came out.... When I saw it for the first time in the store I flipped it open and literally snapped in half!!!!! Have you felt anything flimsy with the hinge? I would hate to spend that much and the same thing happens.","youtube","mkbhd"
"Ugy74YEdsB9fq14X1jR4AaABAg","@Electric-Dope","I need one of those","youtube","mkbhd"
"Ugy0c8fersbFW7e9eG14AaABAg","@jkatt100","So over the past month I have been taking social media apps off of my phone and onto my iPad. I had bern thinking about getting a flip phone like this instead of into a tablet because of this change and I think getting a phone like this could be helpful","youtube","mkbhd"
"UgxF9v9xZ7xKkGPFqQR4AaABAg","@pinkeye00","With non iPhone mini ... bro, game changer","youtube","mkbhd"
"UgwOx-tId1TMOZ3H95h4AaABAg","@deetv.e","Cool idea","youtube","mkbhd"
"UgxcDU1VJqC-CLvDf0N4AaABAg","@maryarwood8942","Hey there.  Thanks for the great review on this phone.  I have a question, hopefully you can answer.  Do you know how many years this phone will get the system updates, not just security updates but the ones you get periodically.  I know Samsung came out with updates for 7 years.  Thanks. I hope this makes sense.","youtube","mkbhd"
"UgwOiN04QL2e6achjQp4AaABAg","@neomancr","After using ONE UI since the S7, it's virtually impossible to use vanilla android anymore. I'd love to be able to but it always feels like you're 5 years behind. Having to rely on AAudio, having to reach to the bottom of the phone to navigate where you can simply swipe from any side down to go home, back to go back, upward to split screen, back and held to swap between former apps, etc. All done without having to shift your hand.

Having a voice controller that can do anything you can do manually, or have it all automated based on space and time. Audio multitasking, being able to run multiple instances of the same app at once, even with 2 different IP addresses, having a secure Knox container air gapped from any android vulnerability, having something like an Alexa or Google home that's portable and able to take voice commands even while blasting music. Customizations that work better than Xposed framework without needing to root, all the capabilities to up cycle the device when it's through, leveraging dex and it's support for any USB device/ 24 bit audio and HDMI upscaled video where the phone and any screen can be used as a dual screen desktop setup. Inter operability between all galaxies, and so on and on.

I wish other phone labels would catch up and develop an android variant ad capable. Even galaxy watch has many more features and capabilities than other android watches.

Im surprised by how few Android devices can work as wifi repeaters and serve as hot spots with their own LAN. Apple level bg voice cancelation for calls using Samsung pro audio completely mutes all background sounds versus only suppressing them. But dex is a major one as is all the automation.

You can use all the tools to create something out of your phone that can do pretty much anything, even automatically serve as a red night light in your bedroom, play bedtime music, and slowly turn down the light and the music until you fall asleep.

Try using a Samsung foldable vs another foldable. Samsung have been doing split screen and multitasking for years before others have and have hardware optimized the back end to allow it to worn seamlessly. That's why dex came out and worked so smoothly without having to freeze inactive windows while a desktop mode has existed for AOSP for years hidden in developer settings but no one uses it","youtube","mkbhd"
